-0.2906152,-2.211428,989.4442,6415.301
-0.2887341,-2.208802,989.718,6435.276
-0.2830457,-2.207487,989.4404,6455.273
-0.2791235,-2.206332,989.9644,6475.264
-0.2752216,-2.21032,989.9802,6495.266
-0.2731007,-2.214529,990.7675,6515.27
-0.2711592,-2.21197,991.0268,6535.266
-0.2674131,-2.213208,990.4939000000001,6555.267
-0.2636134,-2.213188,990.5095,6575.287
-0.2597511,-2.213275,990.4915999999999,6595.299
-0.2580687,-2.209121,989.6849999999999,6615.279
-0.2562785,-2.208936,988.8955999999999,6635.278
-0.2544877,-2.208765,988.0999,6655.272
-0.2525204,-2.210209,988.3479,6675.277
-0.2523692,-2.207787,989.4163,6695.273
-0.2504293,-2.205219,989.6793,6715.277
-0.2484124,-2.200179,991.0239,6735.27
-0.2464714,-2.192454,991.8104,6755.271
-0.244768,-2.18306,991.5589,6775.297
-0.2450394,-2.177476,990.4871000000001,6795.271
-0.2453098,-2.171864,989.4227,6815.28
-0.2398391,-2.163704,988.6163,6835.274
-0.2399701,-2.160872,988.0909,6855.265
-0.2399675,-2.160848,988.1017000000001,6875.279
-0.2340971,-2.161137,988.8892,6895.27
-0.2300735,-2.16284,989.9366,6915.272
-0.2319038,-2.164198,990.2213,6935.275
-0.2261804,-2.161701,990.4641,6955.327
-0.226184,-2.156538,990.9945,6975.266
-0.2225412,-2.149759,990.4641,6995.315
-0.2208337,-2.140384,990.1931,7015.275
-0.2228893,-2.134916,989.9452,7035.183
-0.221084,-2.129572,989.6605,7055.273
-0.2173218,-2.120457,990.1924,7075.296
-0.2135942,-2.107404,990.713,7095.183
-0.211982,-2.093986,990.4541,7115.267
-0.2084743,-2.080349,989.3856,7135.266
-0.2106594,-2.066893,989.1266000000001,7155.183
-0.2089607,-2.052384,989.3776,7175.184
-0.209326,-2.027252,989.9276,7195.277
-0.2116276,-2.0109,989.1335,7215.27
-0.207987,-1.998974,989.1179,7235.346
-0.2080155,-1.98883,990.1702,7255.272
-0.2081268,-1.979732,990.7106,7275.214
-0.2025191,-1.974323,990.4451,7295.283
-0.1988821,-1.962405,990.4332000000001,7315.276
-0.1971464,-1.958013,989.6435,7335.266
-0.1934843,-1.951132,989.1066,7355.265
-0.191766,-1.941683,988.8386,7375.274
-0.1899435,-1.936215,988.5857999999999,7395.272
-0.1803487,-1.933834,988.8199,7415.274
-0.1784238,-1.930224,989.6359,7435.179
-0.1764768,-1.932809,989.3511999999999,7455.273
-0.1706633,-1.933264,990.1468,7475.27
-0.1628702,-1.941315,990.1441,7495.266
-0.1589719,-1.945319,990.1536,7515.35
-0.1550342,-1.954407,989.6186,7535.268
-0.1530503,-1.960951,989.3476000000001,7555.214
-0.1471957,-1.967588,989.0555000000001,7575.295
-0.1470299,-1.973412,990.1255,7595.268
-0.1430046,-1.985415,990.1276,7615.266
-0.1448151,-1.991936,989.8634,7635.298
-0.1389571,-1.99852,989.6002,7655.177
-0.1388571,-2.008712,988.5322,7675.27
-0.1347731,-2.025843,988.0008,7695.19
-0.1345176,-2.041868,987.9901,7715.266
-0.1322746,-2.058204,988.7891,7735.215
-0.1339064,-2.074477,989.5830999999999,7755.273
-0.1296872,-2.091053,991.1876,7775.18
-0.1331949,-2.110947,991.1943,7795.189
-0.1309795,-2.129498,990.9277,7815.267
-0.132604,-2.149199,990.1292,7835.292
-0.1342843,-2.163761,989.8601,7855.268
-0.1379502,-2.178052,988.8114,7875.188
-0.1396346,-2.192648,988.5391,7895.268
-0.1414667,-2.198,988.8152,7915.273
-0.1431992,-2.207387,989.0795000000001,7935.311
-0.1468063,-2.216909,990.1507,7955.186
-0.146642,-2.222472,991.2140000000001,7975.266
-0.1484496,-2.22902,990.963,7995.178
-0.1465142,-2.230451,991.2124,8015.338
-0.150445,-2.228833,990.1602,8035.21
-0.1542995,-2.230013,989.6306,8055.189
-0.1524721,-2.224669,989.3570999999999,8075.275
-0.1525727,-2.220664,989.3541,8095.268
-0.1544718,-2.216855,990.1476,8115.275
-0.1545573,-2.206491,991.2,8135.267
-0.154739,-2.199632,990.6969,8155.278
-0.1548283,-2.196878,990.1475,8175.282
-0.1549131,-2.19406,989.6256,8195.218000000001
-0.153098,-2.195041,988.306,8215.272999999999
-0.1531849,-2.192255,987.7670000000001,8235.27
-0.1550461,-2.193674,988.0216,8255.268
-0.1530581,-2.19269,989.3501,8275.228999999999
-0.1491644,-2.18914,990.9444999999999,8295.284
-0.1511048,-2.180158,992.2842000000001,8315.174000000001
-0.1492961,-2.17359,992.5543,8335.187
-0.1495914,-2.160019,991.4866,8355.267
-0.1479316,-2.14903,990.1498,8375.271000000001
-0.1444245,-2.135401,989.0884,8395.34
-0.1465781,-2.123168,988.2798,8415.271000000001
-0.1410668,-2.109758,988.0264,8435.165000000001
-0.1373425,-2.100658,988.5496000000001,8455.18
-0.1374427,-2.090349,989.6262,8475.182000000001
-0.1337276,-2.08129,990.1417,8495.184999999999
-0.1339074,-2.068167,990.6824,8515.163
-0.1321305,-2.057674,990.9391000000001,8535.183999999999
-0.1285371,-2.046837,990.4076,8555.171
-0.1267759,-2.038573,989.5992,8575.183999999999
-0.1250684,-2.025173,989.3316,8595.162
-0.1271036,-2.019696,989.0717,8615.163
-0.1234012,-2.012847,988.5336,8638.17
-0.1214247,-2.013213,989.3342,8655.165999999999
-0.1252846,-2.01099,990.3875,8675.163
-0.1252839,-2.010978,990.3935,8695.161
-0.1233936,-2.010703,989.5703,8715.165000000001
-0.1252984,-2.013195,989.3199,8735.168
-0.1234021,-2.012862,988.5264,8755.163
-0.1233436,-2.017966,987.9933,8775.161
-0.1232744,-2.020866,988.5229,8795.164000000001
-0.123204,-2.023746,989.0605,8815.17
-0.1231232,-2.024416,990.6602,8835.174000000001
-0.1269328,-2.021098,992.246,8855.166999999999
-0.1269467,-2.023287,991.1895,8875.161
-0.1288785,-2.021824,990.9298,8895.209999999999
-0.12894,-2.025126,989.3319,8915.174999999999
-0.1289584,-2.027359,988.259,8935.189
-0.1307684,-2.033902,987.9957000000001,8955.203
-0.1326044,-2.039307,988.2689,8975.184999999999
-0.1363035,-2.046159,988.7997,8995.213
-0.1341873,-2.054463,989.6115,9015.186
-0.1360722,-2.054757,990.4081,9035.173000000001
-0.1379322,-2.056198,990.6675,9055.225
-0.1398884,-2.053591,990.947,9075.194
-0.1360739,-2.054782,990.3958,9095.154
-0.1361503,-2.051913,989.8630000000001,9115.164000000001
-0.1401262,-2.045001,989.3359,9135.162
-0.1364838,-2.033062,989.3282,9155.184999999999
-0.1366083,-2.025015,989.3557,9175.16
-0.1366629,-2.019959,989.8668,9195.173000000001
-0.1367135,-2.014856,990.4036,9215.16
-0.1387804,-2.005446,990.124,9235.168
-0.1369987,-2.001125,989.3155,9255.161
-0.1390155,-1.996756,988.5202,9275.210999999999
-0.1371524,-1.995307,988.2557,9295.154
-0.137231,-1.992419,987.7128,9315.163
-0.1372059,-1.990251,988.7713,9335.164000000001
-0.1371787,-1.988062,989.8428,9355.159
-0.1391086,-1.983301,991.1887,9375.16
-0.1390593,-1.982247,991.7151,9395.174999999999
-0.139267,-1.971387,991.1722,9415.179
-0.1394207,-1.965518,990.1276,9435.165000000001
-0.1395772,-1.959673,989.0642,9455.186
-0.1435091,-1.957763,988.0119999999999,9475.16
-0.1397346,-1.953822,987.9977,9495.163
-0.1436401,-1.949797,987.9945,9515.165999999999
-0.1455188,-1.950153,988.8022,9535.154
-0.1453852,-1.952049,989.857,9555.197
-0.145405,-1.950983,990.3807,9575.217000000001
-0.1472584,-1.952396,990.6683,9595.174999999999
-0.1492148,-1.949855,990.9294,9615.165000000001
-0.1511528,-1.948372,990.6701,9635.174999999999
-0.1513241,-1.942538,989.5937,9655.159
-0.1534504,-1.934091,988.8075,9675.165999999999
-0.1534959,-1.929078,989.319,9695.165000000001
-0.1555663,-1.919591,989.0615,9715.164000000001
-0.1575658,-1.912037,989.8421,9735.169
-0.1596173,-1.905453,990.1257000000001,9755.165000000001
-0.1598342,-1.894505,989.597,9775.163
-0.1619696,-1.886048,988.7963999999999,9795.174000000001
-0.1621895,-1.875092,988.259,9815.162
-0.1623143,-1.867051,988.2814,9835.161
-0.160499,-1.860585,988.5284,9855.192999999999
-0.1662632,-1.856991,989.3339999999999,9875.175999999999
-0.164354,-1.853481,990.1312,9895.155000000001
-0.1642992,-1.85146,991.1931,9915.195
-0.1643358,-1.846464,991.7251,9935.155000000001
-0.1645172,-1.840483,990.6713999999999,9955.163
-0.1647011,-1.834511,989.6059,9975.156999999999
-0.1648843,-1.828516,988.5463,9995.141
-0.1649762,-1.825514,988.0158,10015.16
-0.1612006,-1.821557,988.009,10035.17
-0.1631604,-1.819065,988.2588,10055.15
-0.1592928,-1.818069,988.8069,10075.17
-0.1631035,-1.817041,989.3404,10095.16
-0.1610967,-1.817568,990.1394,10115.17
-0.1630121,-1.820034,989.8757000000001,10135.2
-0.164866,-1.821536,990.1356,10155.17
-0.1648296,-1.826528,989.6031,10175.16
-0.1648313,-1.826547,989.5928,10195.16
-0.1647386,-1.82953,990.1306,10215.15
-0.1647008,-1.834507,989.6079999999999,10235.14
-0.1665547,-1.836007,989.8677,10255.17
-0.1664954,-1.833982,990.942,10275.15
-0.1645999,-1.83851,989.6123,10295.19
-0.1647601,-1.836559,988.5212,10315.17
-0.1666713,-1.840047,987.7319,10335.17
-0.1665714,-1.84407,987.7294000000001,10355.17
-0.1684354,-1.844548,988.5178,10375.17
-0.1663908,-1.848993,989.3381000000001,10395.18
-0.168151,-1.853468,990.1307,10415.15
-0.1680914,-1.851439,991.1968000000001,10435.14
-0.1679975,-1.854411,991.7308,10455.16
-0.1680885,-1.851407,991.2142,10475.13
-0.1700946,-1.851946,989.8777,10495.15
-0.170154,-1.853955,988.8241,10515.14
-0.1701259,-1.859028,988.2613,10535.18
-0.1719782,-1.860493,988.5368999999999,10555.17
-0.1699971,-1.867022,988.2639,10575.16
-0.1699035,-1.870012,988.7884,10595.15
-0.1698061,-1.872955,989.3356,10615.18
-0.1715623,-1.877396,990.1361000000001,10635.15
-0.1675744,-1.884407,990.6541999999999,10655.17
-0.1713406,-1.888361,990.6568,10675.18
-0.173252,-1.891872,989.8731,10695.2
-0.169422,-1.896936,989.3312,10715.14
-0.1712361,-1.903383,989.0958000000001,10735.18
-0.1711134,-1.911438,989.0634,10755.14
-0.1690648,-1.91692,989.3355,10775.17
-0.1727412,-1.923839,989.8619,10795.21
-0.1745572,-1.930313,989.6144,10815.17
-0.1725444,-1.941885,988.8231,10835.15
-0.1761881,-1.954936,988.2888,10855.17
-0.1741063,-1.965502,988.0199,10875.23
-0.177694,-1.987629,986.9662,10895.2
-0.1770725,-2.011304,989.0793,10915.15
-0.180316,-2.034803,991.2056,10935.18
-0.183549,-2.059356,992.7911,10955.17
-0.1850564,-2.074422,994.1310999999999,10975.2
-0.1887668,-2.089731,992.5408,10995.17
-0.1945203,-2.104801,990.1486,11015.17
-0.1927492,-2.112034,987.7415999999999,11035.17
-0.192834,-2.114335,986.6826,11055.2
-0.1985669,-2.115714,986.9442,11075.13
-0.2004163,-2.110742,988.3011,11095.2
-0.2021628,-2.109815,989.6479,11115.18
-0.2040107,-2.10495,990.9648,11135.15
-0.2079039,-2.100929,990.9655,11155.14
-0.2080174,-2.098068,990.4411,11175.17
-0.2100862,-2.093755,989.6588,11195.17
-0.2121329,-2.093445,988.8625,11215.18
-0.2139507,-2.098886,989.1084,11235.17
-0.2118908,-2.104323,989.3774,11255.19
-0.2136039,-2.113731,989.6415,11275.17
-0.2133702,-2.11943,990.6938,11295.16
-0.215291,-2.127143,989.8903,11315.18
-0.2171268,-2.128522,990.1699,11335.14
-0.219088,-2.127122,989.8932,11355.18
-0.2210257,-2.124523,990.1588,11375.23
-0.2211494,-2.121703,989.6202,11395.14
-0.2213985,-2.110858,989.0949000000001,11415.13
-0.2215203,-2.108006,988.5665,11435.14
-0.2214025,-2.105694,989.6352000000001,11455.16
-0.2232169,-2.105944,990.4331,11475.16
-0.2230884,-2.108732,990.9894,11495.13
-0.2248957,-2.114124,991.2515,11515.15
-0.2248885,-2.124421,990.1844,11535.13
-0.2247829,-2.13877,989.1097,11555.12
-0.2228161,-2.145361,988.8416,11575.13
-0.2227155,-2.149369,988.8442,11595.14
-0.2226896,-2.148152,989.3892,11615.13
-0.224529,-2.149571,989.6478,11635.13
-0.2225937,-2.146987,989.9253,11655.13
-0.2207629,-2.140427,990.1887,11675.12
-0.2188309,-2.137858,990.4607,11695.14
-0.2207681,-2.135261,990.725,11715.13
-0.2188429,-2.132749,990.972,11735.14
-0.2171334,-2.123357,990.7089,11755.13
-0.2173678,-2.117632,989.6704999999999,11775.13
-0.2174923,-2.114834,989.1192,11795.13
-0.2137532,-2.106938,989.0959,11815.13
-0.2101966,-2.096104,988.566,11835.12
-0.2064376,-2.087013,989.0907999999999,11855.15
-0.2064502,-2.081866,989.6289,11875.13
-0.2047645,-2.06848,989.3604,11895.13
